46.229.168.151 - - [07/Mar/2020:00:22:05 -0800] "GET /2018/all-prepped-and-ready-for-sourdough-u HTTP/1.1" 200 16061 "-" "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)" 
172.83.40.105 - - [07/Mar/2020:02:20:39 -0800] "GET /tag/IndieWeb HTTP/1.1" 200 8601 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.19 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.19" 
54.36.148.81 - - [07/Mar/2020:02:21:06 -0800] "GET /?q=%23+%23food&offset=16&_t=rss HTTP/1.1" 200 8517 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
114.119.164.86 - - [07/Mar/2020:02:21:41 -0800] "GET /content/bookmarkedpages?q=%23%2B%23bread HTTP/1.1" 200 9591 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; AspiegelBot)" 
54.36.150.183 - - [07/Mar/2020:02:22:05 -0800] "GET /file/261693adc8d796d4559192e7689f061b HTTP/1.1" 200 16149 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
172.83.40.105 - - [07/Mar/2020:02:22:10 -0800] "GET /content/photos/?offset=10 HTTP/1.1" 200 7229 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.19 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.19" 
203.133.169.112 - - [07/Mar/2020:02:22:19 -0800] "GET /2019/ive-been-doing-this-for-more-than HTTP/1.1" 200 29718 "-" "Mozilla/5.0 (compatible; Daum/4.1; +http://cs.daum.net/faq/15/4118.html?faqId=28966)" 
54.36.148.114 - - [07/Mar/2020:02:22:31 -0800] "GET /content/photos/warmup/?offset=545 HTTP/1.1" 200 10912 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
203.133.169.112 - - [07/Mar/2020:02:22:39 -0800] "GET /2019/the-rebirth-of-long-dormant-blogs-is?_t=rss HTTP/1.1" 200 5471 "-" "Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/538.1 (KHTML, like Gecko) Safari/538.1 Daum/4.1" 
203.133.169.112 - - [07/Mar/2020:02:22:53 -0800] "GET /tag/WithKnown?offset=0&_t=rss HTTP/1.1" 200 13283 "-" "Mozilla/5.0 (compatible; Daum/4.1; +http://cs.daum.net/faq/15/4118.html?faqId=28966)" 
203.133.169.112 - - [07/Mar/2020:02:23:05 -0800] "GET /2019/ive-been-doing-this-for-more-than HTTP/1.1" 200 29718 "-" "Mozilla/5.0 (compatible; Daum/4.1; +http://cs.daum.net/faq/15/4118.html?faqId=28966)" 
203.133.169.112 - - [07/Mar/2020:02:23:21 -0800] "GET /2019/the-rebirth-of-long-dormant-blogs-is?_t=rss HTTP/1.1" 200 6333 "-" "Mozilla/5.0 (compatible; Daum/4.1; +http://cs.daum.net/faq/15/4118.html?faqId=28966)" 
203.133.169.112 - - [07/Mar/2020:02:23:32 -0800] "GET /tag/WithKnown?offset=0&_t=rss HTTP/1.1" 200 13283 "-" "Mozilla/5.0 (compatible; Daum/4.1; +http://cs.daum.net/faq/15/4118.html?faqId=28966)" 
203.133.169.112 - - [07/Mar/2020:02:23:44 -0800] "GET /2019/ive-been-doing-this-for-more-than HTTP/1.1" 200 29718 "-" "Mozilla/5.0 (compatible; Daum/4.1; +http://cs.daum.net/faq/15/4118.html?faqId=28966)" 
54.36.148.163 - - [07/Mar/2020:02:23:45 -0800] "GET /content/all/?q=%23podcast&offset=38&_t=rss HTTP/1.1" 200 8277 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
203.133.169.112 - - [07/Mar/2020:02:24:00 -0800] "GET /2019/the-rebirth-of-long-dormant-blogs-is?_t=rss HTTP/1.1" 200 6333 "-" "Mozilla/5.0 (compatible; Daum/4.1; +http://cs.daum.net/faq/15/4118.html?faqId=28966)" 
203.133.169.112 - - [07/Mar/2020:02:24:12 -0800] "GET /tag/WithKnown?offset=0&_t=rss HTTP/1.1" 200 13283 "-" "Mozilla/5.0 (compatible; Daum/4.1; +http://cs.daum.net/faq/15/4118.html?faqId=28966)" 
203.133.169.112 - - [07/Mar/2020:02:24:24 -0800] "GET /2019/ive-been-doing-this-for-more-than HTTP/1.1" 200 29718 "-" "Mozilla/5.0 (compatible; Daum/4.1; +http://cs.daum.net/faq/15/4118.html?faqId=28966)" 
66.249.66.52 - - [07/Mar/2020:02:24:28 -0800] "GET /content/audio/?q=%23WithKnown&_t=rss HTTP/1.1" 200 5081 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
203.133.169.112 - - [07/Mar/2020:02:24:53 -0800] "GET /2019/the-rebirth-of-long-dormant-blogs-is?_t=rss HTTP/1.1" 200 6333 "-" "Mozilla/5.0 (compatible; Daum/4.1; +http://cs.daum.net/faq/15/4118.html?faqId=28966)" 
203.133.169.112 - - [07/Mar/2020:02:25:04 -0800] "GET /tag/WithKnown?offset=0&_t=rss HTTP/1.1" 200 13283 "-" "Mozilla/5.0 (compatible; Daum/4.1; +http://cs.daum.net/faq/15/4118.html?faqId=28966)" 
54.36.148.11 - - [07/Mar/2020:02:25:05 -0800] "GET /2019/flashing-palely-in-the-margins?_t=rss HTTP/1.1" 200 5137 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
172.83.40.105 - - [07/Mar/2020:02:25:34 -0800] "GET /content/photos/?_t=rss HTTP/1.1" 200 7786 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.19 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.19" 
54.36.150.8 - - [07/Mar/2020:02:25:38 -0800] "GET /content/statusupdates/?q=%23IndieWeb&offset=10&_t=rss HTTP/1.1" 200 6999 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
217.78.203.50 - - [07/Mar/2020:02:25:41 -0800] "POST /robots.txt HTTP/1.1" 500 17600 "-" "Wget/1.15 (linux-gnu)" 
172.83.40.105 - - [07/Mar/2020:02:26:46 -0800] "GET /2019/-4 HTTP/1.1" 200 6049 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.19 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.19" 
114.119.165.37 - - [07/Mar/2020:02:26:51 -0800] "GET /2018/retarded-i-dont-think-so-14-hours-in-the-fridge HTTP/1.1" 200 11676 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; AspiegelBot)" 
157.55.39.70 - - [07/Mar/2020:02:29:52 -0800] "GET /file/5ecd8eff4cd973706bd3624452fd83c5 HTTP/1.1" 200 12783 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
54.36.150.3 - - [07/Mar/2020:02:30:01 -0800] "GET /content/photos/warmup/?offset=580&_t=rss HTTP/1.1" 200 7313 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.148.99 - - [07/Mar/2020:02:30:08 -0800] "GET /content/all/?_t=rss HTTP/1.1" 200 7240 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
66.249.92.57 - - [07/Mar/2020:02:30:40 -0800] "GET /2018/whats-the-problem HTTP/1.1" 200 10871 "-" "Mozilla/5.0 (compatible; GoogleDocs; apps-spreadsheets; +http://docs.google.com)" 
64.111.100.215 - - [07/Mar/2020:02:30:42 -0800] "GET /content/all?_t=rss HTTP/1.1" 200 15380 "-" "Mozilla/5.0 (X11; U; Linux i686; fr; rv:1.9.1.1) Gecko/20090715 Firefox/3.5.1" 
34.229.204.225 - - [07/Mar/2020:02:30:52 -0800] "GET /?_t=rss HTTP/1.1" 200 7452 "-" "glitch-feeder/1.0 (+https://glitch.com/~lmo-feeder)" 
54.36.148.56 - - [07/Mar/2020:02:30:55 -0800] "GET /content/all/?q=%23Quinoa HTTP/1.1" 200 9509 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
172.83.40.105 - - [07/Mar/2020:02:31:06 -0800] "GET /2018/yes-it-has-been-a-while HTTP/1.1" 200 10191 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.19 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.19" 
46.229.168.140 - - [07/Mar/2020:02:31:10 -0800] "GET /robots.txt HTTP/1.1" 200 4576 "-" "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)" 
46.229.168.134 - - [07/Mar/2020:02:31:10 -0800] "GET /2017/the-billionaires-typewriter-buttericks-practical-typography HTTP/1.1" 200 9927 "-" "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)" 
54.36.150.65 - - [07/Mar/2020:02:32:32 -0800] "GET /content/all/?_t=rss HTTP/1.1" 200 7266 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.149.88 - - [07/Mar/2020:02:32:48 -0800] "GET /2019/i-like-the-idea-of-a-quottryoutquot HTTP/1.1" 200 9409 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.150.61 - - [07/Mar/2020:02:32:52 -0800] "GET /2019/checked-into-caf%C3%A9-forio?_t=rss HTTP/1.1" 200 5230 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.148.146 - - [07/Mar/2020:02:32:56 -0800] "GET /?offset=930 HTTP/1.1" 200 10622 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
66.249.66.52 - - [07/Mar/2020:02:33:10 -0800] "GET /content/all?offset=444&_t=rss HTTP/1.1" 200 7236 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
18.233.101.104 - - [07/Mar/2020:02:33:20 -0800] "GET /content/photos/?offset=550 HTTP/1.1" 200 10936 "-" "Mozilla/5.0 (Windows NT 6.1; rv:15.0) Gecko/20120716 Firefox/15.0a2" 
141.8.143.160 - - [07/Mar/2020:02:33:54 -0800] "GET /robots.txt HTTP/1.1" 200 4598 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 
93.158.161.17 - - [07/Mar/2020:02:33:58 -0800] "GET /2017/checked-into-luppolo-station HTTP/1.1" 200 9782 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 
172.83.40.105 - - [07/Mar/2020:02:33:58 -0800] "GET /2018/maybe-definitely-hoping-to-attend HTTP/1.1" 200 6201 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.19 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.19" 
54.36.150.62 - - [07/Mar/2020:02:34:13 -0800] "GET /content/locations/?offset=58&_t=rss HTTP/1.1" 200 6194 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
35.173.230.98 - - [07/Mar/2020:02:34:26 -0800] "GET /content/photos/?offset=550 HTTP/1.1" 200 10936 "-" "Mozilla/5.0 (Windows NT 6.1; rv:15.0) Gecko/20120716 Firefox/15.0a2" 
54.36.148.39 - - [07/Mar/2020:02:34:35 -0800] "GET /?q=%23bread&offset=16&_t=rss HTTP/1.1" 200 7993 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.150.73 - - [07/Mar/2020:02:35:03 -0800] "GET /2018/kudos-to-dicks-for-doing-the-right-thing-if-i?_t=rss HTTP/1.1" 200 5184 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.150.138 - - [07/Mar/2020:02:35:42 -0800] "GET /2019/checked-into-clayton-hotel-dublin-airport-1 HTTP/1.1" 200 9583 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
172.83.40.105 - - [07/Mar/2020:02:37:00 -0800] "GET /2017/-1 HTTP/1.1" 200 9888 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.19 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.19" 
54.36.150.176 - - [07/Mar/2020:02:37:41 -0800] "GET /tag/WithKnown?offset=41&_t=rss HTTP/1.1" 200 7847 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.150.63 - - [07/Mar/2020:02:39:54 -0800] "GET /content/posts/?offset=58&_t=rss HTTP/1.1" 200 11564 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
172.83.40.105 - - [07/Mar/2020:02:40:04 -0800] "GET /session/login?_t=rss HTTP/1.1" 200 5353 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.19 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.19" 
96.126.125.129 - - [07/Mar/2020:02:40:32 -0800] "GET /content/statusupdates/posts/photos/checkins/bookmarkedpages?_t=rss HTTP/1.1" 200 7760 "-" "Micro.blog/1.0" 
46.229.168.153 - - [07/Mar/2020:02:40:51 -0800] "GET /?q=%23%2B%23multigrain HTTP/1.1" 200 11345 "-" "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)" 
64.227.53.127 - - [07/Mar/2020:02:40:54 -0800] "GET /?_t=rss HTTP/1.1" 304 3475 "-" "Feedbin feed-id:1536727 - 1 subscribers" 
54.36.149.103 - - [07/Mar/2020:02:41:06 -0800] "GET /content/bookmarkedpages/warmup/?offset=164&_t=rss HTTP/1.1" 200 6610 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.150.124 - - [07/Mar/2020:02:41:20 -0800] "GET /2019/attenborough-documentaries-actively-mislead-audiences-into-thinking-wildlife-is-doing?_t=rss HTTP/1.1" 200 5417 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.149.59 - - [07/Mar/2020:02:41:27 -0800] "GET /?_t=rss HTTP/1.1" 200 7222 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
172.83.40.105 - - [07/Mar/2020:02:41:34 -0800] "GET /content/rsvp/?_t=rss HTTP/1.1" 200 2669 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.19 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.19" 
217.78.203.50 - - [07/Mar/2020:02:42:09 -0800] "POST /robots.txt HTTP/1.1" 500 17600 "-" "Wget/1.15 (linux-gnu)" 
183.165.40.134 - - [07/Mar/2020:02:43:45 -0800] "GET /2019/currently-reading-kim-by-rudyard-kipling HTTP/1.1" 200 9201 "-" "Mozilla/5.0 (Linux; Android 7.0; FRD-AL00 Build/HUAWEIFRD-AL00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/53.0.2785.49 Mobile MQQBrowser/6.2 TBS/043602 Safari/537.36 MicroMessenger/6.5.16.1120 NetType/WIFI Language/zh_CN" 
207.46.13.57 - - [07/Mar/2020:02:45:22 -0800] "GET /2018/language-log-menefreghismo?_t=rss HTTP/1.1" 200 5384 "-" "msnbot/2.0b (+http://search.msn.com/msnbot.htm)" 
46.229.168.129 - - [07/Mar/2020:02:45:23 -0800] "GET /content/statusupdates/?offset=4&q=%23%2B%23IndieWeb HTTP/1.1" 200 11856 "-" "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)" 
54.36.150.117 - - [07/Mar/2020:02:45:26 -0800] "GET /tag/IndieWeb?offset=134&_t=rss HTTP/1.1" 200 6597 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
172.104.49.79 - - [07/Mar/2020:02:45:31 -0800] "GET / HTTP/1.1" 200 11899 "https://stream.jeremycherfas.net/" "SimplePie/1.5.3 (Feed Parser; http://simplepie.org; Allow like Gecko) Build/20191230054542" 
64.111.100.215 - - [07/Mar/2020:02:45:58 -0800] "GET /content/all?_t=rss HTTP/1.1" 200 15380 "-" "Mozilla/5.0 (X11; U; Linux i686; fr; rv:1.9.1.1) Gecko/20090715 Firefox/3.5.1" 
157.55.39.70 - - [07/Mar/2020:02:48:03 -0800] "GET /file/fa104720d0fd5b80e5165921153f6fed HTTP/1.1" 200 13245 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
54.36.150.96 - - [07/Mar/2020:02:48:18 -0800] "GET /tag/Sourdough?offset=33&_t=rss HTTP/1.1" 200 7628 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.150.165 - - [07/Mar/2020:02:49:42 -0800] "GET /content/photos/?q=%23Sourdough&offset=35&_t=rss HTTP/1.1" 200 7808 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
18.212.70.145 - - [07/Mar/2020:02:49:53 -0800] "GET /content/photos/?offset=550 HTTP/1.1" 200 10936 "-" "Mozilla/5.0 (Windows NT 6.1; rv:15.0) Gecko/20120716 Firefox/15.0a2" 
114.119.167.89 - - [07/Mar/2020:02:50:19 -0800] "GET /2017/my-own-private-peroni-restaurant-plus-homemade-kraut-and-bread HTTP/1.1" 200 10790 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; AspiegelBot)" 
66.249.66.56 - - [07/Mar/2020:02:50:28 -0800] "GET /view/3569060842504b25910b01b56ba24e67 HTTP/1.1" 200 10656 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.92 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
66.249.92.53 - - [07/Mar/2020:02:50:36 -0800] "GET /2018/whats-the-problem HTTP/1.1" 200 10874 "-" "Mozilla/5.0 (compatible; GoogleDocs; apps-spreadsheets; +http://docs.google.com)" 
172.83.40.105 - - [07/Mar/2020:02:51:03 -0800] "GET /file/77366a0cc6cf737a2a59346804a982d1 HTTP/1.1" 200 13225 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.19 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.19" 
172.83.40.105 - - [07/Mar/2020:02:51:10 -0800] "GET /2017/one-skein-of-the-hundreds-of-snow-geese-brightening-the?_t=rss HTTP/1.1" 200 2201 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.19 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.19" 
66.249.66.52 - - [07/Mar/2020:02:52:06 -0800] "GET /content/locations/?q=%23igbreadclub&_t=rss HTTP/1.1" 200 5093 "-" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.96 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
46.229.168.137 - - [07/Mar/2020:02:52:40 -0800] "GET /?offset=60&q=%23Indieweb HTTP/1.1" 200 11986 "-" "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)" 
54.36.148.73 - - [07/Mar/2020:02:53:22 -0800] "GET /2020/a-brief-lull-in-the-mornings-work HTTP/1.1" 200 9374 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.148.30 - - [07/Mar/2020:02:53:28 -0800] "GET /content/photos/?offset=20&_t=rss HTTP/1.1" 200 6928 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
172.83.40.105 - - [07/Mar/2020:02:53:45 -0800] "GET /2017/mackerel-sky-over-crystal-city?_t=rss HTTP/1.1" 200 2200 "-" "Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US) AppleWebKit/534.19 (KHTML, like Gecko) Chrome/11.0.661.0 Safari/534.19" 
46.229.168.134 - - [07/Mar/2020:02:53:59 -0800] "GET /content/statusupdates/?offset=0&q=%23%2B%23IndieWeb HTTP/1.1" 200 12333 "-" "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)" 
18.206.227.194 - - [07/Mar/2020:02:54:45 -0800] "GET /content/photos/?offset=550 HTTP/1.1" 200 10936 "-" "Mozilla/5.0 (Windows NT 6.1; rv:15.0) Gecko/20120716 Firefox/15.0a2" 
54.36.150.50 - - [07/Mar/2020:02:57:13 -0800] "GET /content/all?offset=950&_t=rss HTTP/1.1" 200 6600 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.150.23 - - [07/Mar/2020:02:57:59 -0800] "GET /content/photos/warmup/?offset=610 HTTP/1.1" 200 10521 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
93.158.161.17 - - [07/Mar/2020:02:58:18 -0800] "GET /tag/antibiotics HTTP/1.1" 200 9990 "-" "Mozilla/5.0 (compatible; YandexBot/3.0; +http://yandex.com/bots)" 
207.46.13.57 - - [07/Mar/2020:02:58:47 -0800] "GET /2019/what-magic-is-this-app3ef086df04musical-chord-progression-arpeggiator-found-thanks HTTP/1.1" 304 3726 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
114.119.160.42 - - [07/Mar/2020:03:00:50 -0800] "GET /2019/attenborough-documentaries-actively-mislead-audiences-into-thinking-wildlife-is-doing HTTP/1.1" 200 9715 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; AspiegelBot)" 
64.111.100.215 - - [07/Mar/2020:03:00:58 -0800] "GET /content/all?_t=rss HTTP/1.1" 200 15380 "-" "Mozilla/5.0 (X11; U; Linux i686; fr; rv:1.9.1.1) Gecko/20090715 Firefox/3.5.1" 
64.111.100.215 - - [07/Mar/2020:03:01:03 -0800] "GET /content/all?_t=rss HTTP/1.1" 200 15380 "-" "Mozilla/5.0 (X11; U; Linux i686; fr; rv:1.9.1.1) Gecko/20090715 Firefox/3.5.1" 
54.36.150.152 - - [07/Mar/2020:03:01:35 -0800] "GET /content/posts/?offset=13&_t=rss HTTP/1.1" 200 9700 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
66.249.66.54 - - [07/Mar/2020:03:01:41 -0800] "GET /service/web/unfurl/?url=http%3A%2F%2Fpracticaltypography.com%2Fbillionaires-typewriter.html&__bTk=849e02db70c5ad53e7c1ab5c0bf00453625dcc6904199ac0d7b907cd05bf7e67&__bTs=1581044013 HTTP/1.1" 403 4626 "http://stream.jeremycherfas.net/content/bookmarkedpages/?q=%23&offset=15" "Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.92 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
217.78.203.50 - - [07/Mar/2020:03:01:55 -0800] "POST /robots.txt HTTP/1.1" 500 17600 "-" "Wget/1.15 (linux-gnu)" 
40.77.167.56 - - [07/Mar/2020:03:02:05 -0800] "GET /2019/a-favourite-summer-salad-super-thin-slices-of-zucchini-bathing?_t=rss HTTP/1.1" 200 5697 "-" "msnbot/2.0b (+http://search.msn.com/msnbot.htm)" 
149.56.23.17 - - [07/Mar/2020:03:02:26 -0800] "GET /content/photos/?offset=550 HTTP/1.1" 200 59059 "http://tantek.com/" "Wget/1.20.3 (linux-gnu)" 
149.56.23.17 - - [07/Mar/2020:03:02:27 -0800] "GET /2017/could-this-be-a-crape-myrtle-fruit-is-it-good HTTP/1.1" 200 28516 "http://tantek.com/" "Wget/1.20.3 (linux-gnu)" 
207.5.160.195 - - [07/Mar/2020:03:03:31 -0800] "GET /robots.txt HTTP/1.0" 200 4509 "-" "WF search/Nutch-1.12" 
207.5.160.195 - - [07/Mar/2020:03:03:32 -0800] "GET /session/login HTTP/1.0" 200 8210 "-" "WF search/Nutch-1.12" 
54.36.150.166 - - [07/Mar/2020:03:03:45 -0800] "GET /2018/our-daily-bread-11---its-not-naturaldvgu30lkis3wheat-has-a/annotations/fd3a7d8f2ba9419872fc21f291f368d6 HTTP/1.1" 200 8376 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
114.119.166.46 - - [07/Mar/2020:03:06:00 -0800] "GET /2017/brazilian-peppertree-packs-power-to-knock-out-antibiotic-resistant-bacteria HTTP/1.1" 200 9469 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; AspiegelBot)" 
54.36.148.235 - - [07/Mar/2020:03:07:13 -0800] "GET /content/photos/?q=%23Sourdough&offset=1&_t=rss HTTP/1.1" 200 8276 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.150.58 - - [07/Mar/2020:03:07:22 -0800] "GET /2018/2018-08-31/annotations/91b95212cf528f230bd964b6c864bba3 HTTP/1.1" 200 8198 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
46.229.168.145 - - [07/Mar/2020:03:08:54 -0800] "GET /robots.txt HTTP/1.1" 200 4576 "-" "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)" 
46.229.168.154 - - [07/Mar/2020:03:08:55 -0800] "GET /2018/is-it-springtime-yet HTTP/1.1" 200 10989 "-" "Mozilla/5.0 (compatible; SemrushBot/6~bl; +http://www.semrush.com/bot.html)" 
173.230.155.197 - - [07/Mar/2020:03:10:19 -0800] "GET / HTTP/1.1" 200 57645 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36 p3k-http/0.1.5 p3k-watchtower/0.1" 
54.36.150.188 - - [07/Mar/2020:03:10:30 -0800] "GET /content/photos/warmup/?offset=307 HTTP/1.1" 200 11393 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
66.249.92.57 - - [07/Mar/2020:03:10:32 -0800] "GET /2018/whats-the-problem HTTP/1.1" 200 10871 "-" "Mozilla/5.0 (compatible; GoogleDocs; apps-spreadsheets; +http://docs.google.com)" 
